,mean,var,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49,trial_50,trial_51,trial_52,trial_53,trial_54,trial_55,trial_56,trial_57,trial_58,trial_59,trial_60,trial_61,trial_62,trial_63,trial_64,trial_65,trial_66,trial_67,trial_68,trial_69,trial_70,trial_71,trial_72,trial_73,trial_74,trial_75,trial_76,trial_77,trial_78,trial_79,trial_80,trial_81,trial_82,trial_83,trial_84,trial_85,trial_86,trial_87,trial_88,trial_89,trial_90,trial_91,trial_92,trial_93,trial_94,trial_95,trial_96,trial_97,trial_98,trial_99,trial_100
GH67,0.008184489577110446,4.328679502489935e-05,0.013319090918432327,0.007862836886628893,0.0040193666508694425,0.006321853364562841,0.005656791205378389,0.0,0.006953224153362414,0.00495401981866314,0.004714235174815064,0.0016209328758815102,0.0020265407796557448,0.0,0.0031871924262295926,0.00983987715684004,0.006120841189573961,0.02356352539009148,0.0013646122692543882,0.00827483812070057,0.0,0.019821921195122463,0.0,0.024708338999551382,0.003965319455781977,0.0038163557378539346,0.0,0.013371923643162125,0.0028387012161901126,0.004811266921747782,0.013430563704935151,0.006966107339158787,0.0006761049811233658,0.007096139056262663,0.0011852119653188806,0.006301675856136992,0.0014985853755473426,0.0023485687893998793,0.003561517661974084,0.0,0.018012596267673427,0.013825356235232308,0.007057211504959759,0.007755514740794646,0.006268415869638211,0.011770888840781207,0.0,0.001364042522954061,0.004492936341207955,0.0012935672887775316,0.0121403090422234,0.012997512983594422,0.02168402960908587,0.0059667601082722945,0.00522618007393803,0.0,0.017305485194619434,0.0067784925898601986,0.0034897175555446444,0.0,0.007344053596926146,0.005294430849269999,0.0023024844358445298,0.007331139237453743,0.02962147213435797,0.0,0.01398575626067359,0.003935121034820787,0.0015235559376516154,0.023866579662897815,0.007624472953748539,0.009970946530253212,0.01481823986899414,0.008852582291407198,0.008013621296479126,0.016667517464069494,0.013962239132279267,0.01248450288595383,0.01961660634102911,0.00713233027086083,0.02285929364782621,0.00937903711530744,0.003270145333302905,0.009463119554749736,0.006241576099708724,0.009738397558277266,0.013750009448199136,0.017015440178052586,0.009717429853908372,0.010947590101989204,0.009859595802849152,0.0090893197094259,0.006341790343665999,0.0020153375550874208,0.010270925702186467,0.01560686019144303,0.017317653374359778,0.00953451026874559,0.002661512504180979,0.0024468245155515387,0.012562072816953786,0.010385766800938325
GH71,0.7921456636643831,0.02367890635504769,0.8584124739399457,0.6593760243786294,0.5396522634272546,0.8570334103653142,0.6863316931894133,0.5532498244076527,0.705240168838282,0.6928587369711755,1.0,0.7415449609717869,0.8882013099789953,0.7224046845099753,0.8190241948892455,0.617703577298831,0.6011224452766085,0.858874278713298,0.6592411355724115,0.8188900891631357,0.6497976018087293,0.7319779987843449,0.6774893517943082,0.8172268329563445,0.689177079295904,0.6835241991616774,0.5525256371689967,0.8979525535138703,0.7374916807490343,0.7144284039307885,0.9279573351817025,0.8573741513461889,1.0,0.5365880810624645,0.743285782754795,0.7316014575484363,0.6517439161181543,0.5436535834847149,0.5902779112601635,0.7365386285720935,0.9465090439241823,0.9421644322708245,0.849522584052647,0.8152591913865059,1.0,0.5401937104677205,0.7528432328967872,1.0,0.5294912803355475,0.8115679778988688,0.9964644586987697,0.8995582060705679,1.0,0.8172265926792673,0.7828057901183997,0.9577775799567217,0.8951931274158381,0.9274360765598834,1.0,1.0,0.7181349705279249,0.6239180516462691,1.0,0.8777461665871599,0.8602384534252467,0.9036331430871881,0.8784499162643147,0.78588135476493,0.630638550660419,1.0,0.7313364376847087,0.8439763230655903,0.8569326196754088,1.0,0.9929756816565775,0.9628055564805421,0.6017437315493169,0.920717621885508,0.6033782939233546,1.0,0.7641674184870226,0.9950083367739461,0.44394610678544427,0.9977854196820561,0.6418298428851406,0.8708711680414157,0.6489495106293034,0.8604228816253052,0.7861552627748444,0.6422580992886676,0.90634617253168,0.5263973685262805,0.504694174989876,1.0,0.4951462648925496,1.0,0.7297187815721762,0.8303546377013237,0.9451147879634535,0.8364880803014041,0.871399261115134,0.9112191738695906
GH72,0.0679250361391159,0.0008736476275104415,0.0671293326466374,0.04896412085642961,0.05471557790830596,0.043459944200527116,0.07902417852970978,0.08357930768705588,0.04192673866085662,0.04358267497352124,0.0464220690794881,0.06646896239805365,0.035653231143403824,0.05072009751011888,0.05042761871535705,0.077630676905734,0.03966331807482924,0.057159118099080565,0.0809161817170958,0.07693759746073259,0.05674767748543855,0.0593203492467009,0.05715657407583542,0.118265920584149,0.07342906956583176,0.0372808679004261,0.03402503223779672,0.0501446762442832,0.036758184180396114,0.03786138985877083,0.053198075877198256,0.06777869956199573,0.08536416807644664,0.08259374149490856,0.07860831808717685,0.07748280810094263,0.056152063215501175,0.09667688272277981,0.03849375627712289,0.06401591540286723,0.050555398927279845,0.12673845019884578,0.03426696813246923,0.047437300347980306,0.15148098022770778,0.07666987969926115,0.07392985303669601,0.05755935499901267,0.04029400189223431,0.06971144158827472,0.06569921935796315,0.07749543685170124,0.09453318093097507,0.11958004187463585,0.10889540416264842,0.0751735931739781,0.07746981015511374,0.2035131050534548,0.07291297624122017,0.06502048351309073,0.03738539727365822,0.043106799837634914,0.086224113322626,0.042489854300922586,0.06547159813795954,0.08760238250445235,0.06372222567377138,0.058103061406282505,0.06697428381748873,0.07281129302156915,0.12123403277377436,0.06527096793646872,0.10578128612008485,0.053315435818156225,0.08550298968748724,0.08089138299607003,0.029544812136735384,0.09320371319308701,0.11825034265346335,0.05720169542709417,0.061883138381610504,0.039748668431965714,0.04282302919477714,0.07622331466592674,0.06837938807057282,0.059912152506809056,0.05582069674846719,0.059949897072390644,0.048130121726251446,0.05325284121804914,0.11141280135381575,0.04401636907941325,0.040839650175621835,0.07011746692711608,0.03128033696458692,0.061366612262471774,0.05121030263997246,0.05742602590838613,0.1779118052515497,0.049607174270532975,0.040278196954692376,0.06215415893977373
GH74,0.23060719512460665,0.00443532135296885,0.18032683637863195,0.24605354543349098,0.21988195007392536,0.15966765226610824,0.2941369786622272,0.17588631380313557,0.23454125993640812,0.2412530003434305,0.223926738309775,0.16814137085834696,0.26169827247070465,0.12402942839867438,0.2636542074122911,0.3143419285654888,0.17610362115678,0.2913891627723958,0.23442562488436536,0.28213154558399234,0.25023270081564447,0.27541958294860275,0.11278158071909614,0.44042883592162546,0.3234502276351275,0.1622589470708147,0.3085470744492662,0.30154932839668713,0.1822134799956923,0.23489856884144325,0.17668823294463537,0.1924163296660701,0.2007265117629307,0.30876214072270536,0.46776387647725187,0.28230926551895014,0.11521488965720145,0.2073032616599051,0.19650229219670068,0.3463984108813775,0.20778172601061856,0.23095956791877537,0.3305568664851698,0.20563404922490514,0.3532691092273764,0.17654999899128018,0.1743023058814527,0.29623490845661926,0.2623937299981721,0.2899353270570055,0.16838385607645462,0.15246461202391937,0.2008030041185813,0.22980489809748156,0.2543921026982422,0.20338481997940192,0.24230164432906634,0.22788507001522404,0.18871531360329394,0.19280742784882995,0.13605556946318814,0.13213024503876442,0.16821834107854552,0.3741332023348513,0.22349737935151706,0.24151839661544316,0.18982834866507253,0.1609087691309815,0.2385544879546357,0.16960240403931207,0.19356096827127345,0.37300343288115456,0.23593018511646016,0.22693501310899175,0.25365353727508994,0.2537328016026022,0.1606873347330717,0.14400396063637516,0.24710756006869944,0.19747251085915826,0.27110216140186266,0.33823663887721017,0.22129762111217235,0.3028917875998292,0.22195184735088563,0.26694616566218476,0.2740781159699059,0.18257604890890394,0.22358495579113707,0.15886622927947475,0.20001160451356947,0.16401302212538213,0.2026252998171056,0.20908312052823047,0.11955368547915328,0.294663105417301,0.25763855501832333,0.18466816855630874,0.2393619019436066,0.22004086567829365,0.23870069808744743,0.1822781514834182
GH75,0.08475235969903737,0.0009946567790274099,0.07976118468434673,0.0942236346929447,0.07207342091059282,0.044230026008050406,0.08193810856037421,0.08646024451923097,0.06851501135580502,0.07217701644608196,0.06578457303336778,0.05154643094651195,0.09109898260430668,0.06173153808533583,0.07676999022256342,0.11065944112650038,0.047938933766216635,0.08009955547631821,0.07580108645177641,0.05858784432369386,0.021853006314010905,0.06343440844047626,0.02510338908284016,0.14003662076477058,0.05021225345824742,0.09263069734227859,0.06251044585326511,0.1004456666504326,0.05203516877918469,0.05219927437019593,0.11411996848489407,0.03872177461531659,0.10561524607950185,0.10806314545076863,0.07777241938430463,0.10563669864461145,0.10070129859757819,0.05986133762698322,0.10430157065418719,0.10546262572323811,0.09251587763076474,0.08742976599993676,0.10901735723552879,0.059159660665730765,0.13395310338317076,0.05921145168217336,0.11275801328343496,0.050399226119754136,0.09385193307884429,0.05080245229460626,0.07355992642889726,0.0925560531365881,0.08719821855019727,0.08997478235352664,0.12324398988271512,0.07709682815449233,0.09009877510649278,0.07684889837829967,0.08476847601076647,0.11121736331124865,0.0904469085196204,0.036886530221936234,0.1889831501518459,0.16312650655657057,0.11740689509709057,0.16678458945025598,0.06598864390858541,0.06113342590505286,0.0849084516904421,0.08643708784048017,0.05898143958227737,0.05908590409809209,0.0686284132242823,0.093883919298495,0.04428602809937185,0.17514120991100854,0.07612689194887051,0.0871569189278121,0.1653669471837465,0.1102942714423142,0.0596155695408117,0.09872592570831606,0.06514590964353303,0.10606775321116232,0.0929304293098449,0.0698776327196586,0.07006801370522948,0.11377230233605258,0.034344552861711536,0.129696431545356,0.11611002218309588,0.05303432797690982,0.0741880032113829,0.0818338883206662,0.046274711521043996,0.09353786866683257,0.10704402950733198,0.07779099305679184,0.07060326291341604,0.06923017776627412,0.07630340255576418,0.11221043636612717
GH76,0.2176449517390101,0.0016010044961073209,0.27816761829882647,0.24585144702666895,0.2192226296107576,0.24658637903821726,0.2338031348470391,0.19140499456641263,0.19276151208016445,0.2455220215986848,0.2786023706785682,0.21603488391566086,0.17392256532405195,0.16760137585706528,0.2853196285301976,0.16627426448372284,0.19698555601345338,0.24646091308710125,0.25704853859198784,0.2281764989665195,0.24715966860028743,0.2117547330990055,0.1847430005139144,0.30021535323845994,0.2051573218957314,0.16975017488903682,0.20398687810877597,0.2671704224228522,0.19177236923861604,0.17502118397815047,0.21359101759394752,0.22928113748171675,0.22763614419487682,0.20518450537749303,0.17467543120318293,0.21148364513421575,0.1528599058603605,0.24488533115230962,0.10334277323116582,0.2570210395303839,0.2086990258221606,0.23691194806999266,0.24825533426473473,0.24668304245599595,0.2485918905562832,0.1844483320692419,0.19584752935010066,0.21150428394576065,0.16626113402902448,0.19537644517854189,0.2175640526102656,0.25172145722951234,0.17708049997424216,0.15270716949651592,0.16922610719793985,0.26475807842829563,0.20669710017324627,0.2015293974449391,0.2390261164110259,0.2642566924527039,0.14460870389484742,0.1857969751481823,0.22425883820112041,0.24247554564447552,0.21324728915269014,0.2866277975259373,0.2794319325797937,0.16697140957722872,0.2602934976453918,0.2359653056372655,0.21239750024112444,0.20625866398795448,0.228809080836266,0.22078202871030622,0.21485839030162568,0.18467774867623502,0.19714691519177785,0.2686771253785315,0.25873512484305,0.22860715126910813,0.2665085240322343,0.1777322467853575,0.2647159956041041,0.17613624151913693,0.1964437526309094,0.18760835863901648,0.20314402677198978,0.20326281879995783,0.20395859509994144,0.29643262893810524,0.19284550931183286,0.14155265810086332,0.2188220450487341,0.17817633672730812,0.1255653948251813,0.24159332415946497,0.20650353297808502,0.25571658629182376,0.23536390717553846,0.2375898062671551,0.2484261597973275,0.3121856935339184
GH77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH78,0.2638759547629879,0.004579426915889466,0.35809939707550537,0.20126762668629367,0.22120873390672566,0.24033777098877476,0.26173275448513134,0.24237899854878073,0.28123879792676676,0.23246598841990038,0.37036351126488354,0.2702644154221573,0.2845190550155396,0.21596000733392487,0.2389719797614385,0.33086348448099384,0.1949420641080848,0.30610568354874107,0.2681283780094874,0.24840626229918833,0.1711660930790088,0.22654370962169162,0.23851237211986998,0.6464486072199518,0.3539446275343051,0.16747885744713703,0.21423297613129255,0.2843395066277721,0.23581253302115987,0.2018549814204796,0.26845216587095877,0.22917564342579325,0.22457535011148838,0.2729659469741461,0.19890229478254198,0.21395948023710307,0.19242607222370317,0.29575730683465806,0.1523971543194146,0.4984357128293209,0.17587077965717077,0.30462880867984493,0.21467381748530787,0.2150345268337402,0.31405753903329825,0.2493585083053588,0.2566813580786934,0.2520786879671705,0.21669216331823685,0.264449586439287,0.26766496556845115,0.2399319904951684,0.29959864121401564,0.24876860969194864,0.22646491077594536,0.3333894565274427,0.29816523055822075,0.3724398510016112,0.2390362820733964,0.2478035933037985,0.25716304473700896,0.24767736548686758,0.22671476433279797,0.2912639736072875,0.2658958058219228,0.34540711414190123,0.3630814443033972,0.22389153163608444,0.18975035437667426,0.24894968527683287,0.2566695511705466,0.34607123683371843,0.21876033596937322,0.32504711541377584,0.30353733874591365,0.25508303993366266,0.2559870531038625,0.39657502550410373,0.3224310019527157,0.24964011046409815,0.3257274210649014,0.28362193445254497,0.2116576301054026,0.2116136657062415,0.2644085992364245,0.2300800348134645,0.2114016024091926,0.2021065594997056,0.2559931879906221,0.23175673303105476,0.2914886710171339,0.23346635372086305,0.2695181045969291,0.2833284207672472,0.23904783448088457,0.240712855665655,0.16740389555550128,0.20118354784523512,0.2811316330422221,0.29513743717810753,0.23949996164223808,0.33628689154244407
GH79,0.43528572776511043,0.0076747591912845895,0.5076796552724298,0.44779255454316763,0.4629922304657028,0.37471803747959537,0.4149010627554433,0.4222756895504346,0.40440927572265273,0.43905996574703493,0.3977803737370344,0.3378699624414375,0.5230952497960001,0.3113152844930806,0.5149164434717551,0.3714609709619214,0.3398096160179966,0.5593191882578373,0.5225356777954665,0.3827382849383136,0.39277000920427846,0.36803981106700495,0.32849546007177016,0.6117445490480278,0.31217706211425467,0.38564324903791225,0.35064408974371297,0.6200465112874102,0.2952713519798393,0.3549893614121756,0.47676985171283587,0.3717705802910913,0.39846415933646934,0.4087442705637797,0.3464359225250976,0.6345014668918643,0.2789386481762895,0.6036720765160729,0.3893429482675653,0.397460037142761,0.4533457821952665,0.4880341627118947,0.5819906358380771,0.29880306755139735,0.6684021452114516,0.33826480127979336,0.38451966367987733,0.30553187770641776,0.42749216612379176,0.5101401285006594,0.44466256004491095,0.41105122635375146,0.4241171902830101,0.3737506711337995,0.47283560842900885,0.5294936194229914,0.3879769371752849,0.4468502961185416,0.44486156278850264,0.5478801448042916,0.28838363505405684,0.38886983735726405,0.4255129648757637,0.5491938136058054,0.5849467377305684,0.5057519701527741,0.5934288401046224,0.3489272992488186,0.5390344694281031,0.43204607963989294,0.39256806821291734,0.5091135380391827,0.46707826750968956,0.3960487516416647,0.5011316425809449,0.5067398148359209,0.3961925045548306,0.4928565134816976,0.4296149292019645,0.47245417849751375,0.41753681403171483,0.36665434794154617,0.4662075453816331,0.5586183784205362,0.4873888340112838,0.4196160905872385,0.4788147298399105,0.44137491845236426,0.4801924926415279,0.37850895999293244,0.4557907660508958,0.28127584178336346,0.3202908081796889,0.5469880553251039,0.2968919434985876,0.5140286171547392,0.3786938899162067,0.3031323833322681,0.45257476354234266,0.43204453456022185,0.42739760750400435,0.40406141141869223
GH81,0.10828118839543276,0.0009689111546362033,0.1641388677542247,0.10574850808359998,0.06190256163176499,0.052983720473580985,0.05622659026331182,0.11789901131498681,0.11863243498589922,0.07085023703552953,0.13677211068570347,0.07942452944750743,0.21380233161331633,0.08841512301280677,0.10418502272935665,0.1303824429616457,0.1511551941739146,0.12620474265747839,0.10943018661075012,0.11726139819960124,0.09712182547079386,0.08879535302442701,0.06064815913647804,0.15458819689366504,0.11452595925839147,0.10789638949846475,0.08455273762601961,0.10896867498235738,0.10416485911115009,0.0838511650858884,0.1279362082246259,0.09552454132685732,0.15171907545998553,0.09366420416951472,0.11545925777561547,0.0640356441006033,0.10524911717906645,0.11691576378498003,0.08029355150160356,0.07852258321137898,0.13257081786688543,0.1339958771937587,0.11767278669873486,0.062184197645059947,0.1759894038107461,0.11755065087324429,0.1497856522393225,0.08625391717631314,0.06553289044151875,0.09186957565398289,0.101391319839716,0.11367975975625598,0.11789721505309377,0.09084609649754348,0.16032502318951108,0.0827208379380638,0.09259649917712723,0.09688564867208556,0.09048261864568563,0.13717957004397943,0.09522676672576133,0.06451761054444376,0.11563216321975874,0.1118177196280383,0.09204510096063476,0.15309802883597826,0.15949755804448615,0.08331620837047754,0.07872940980669096,0.1490395051110906,0.08146931116155123,0.07065721992189743,0.11832796075057928,0.07713268825908698,0.1180845603287686,0.13927985970965762,0.1262063352569302,0.08649881063619605,0.13813599786406733,0.11430152394552226,0.13733200427661552,0.08462862012469152,0.07925119538342268,0.12561802330691413,0.09549438777293763,0.07398269133579222,0.10514419322844337,0.15804589877870157,0.08691285468540082,0.10922247099418388,0.1280487066580582,0.06777014700009404,0.08642265894302792,0.17211146095767532,0.12135833209984023,0.14507290059569847,0.06838385521170216,0.15033036962395077,0.07350201205793411,0.08058091802097325,0.1280154061623083,0.12061675437382086
