method,metrics,mean,var,trial_1,trial_2,trial_3,trial_4,trial_5,trial_6,trial_7,trial_8,trial_9,trial_10,trial_11,trial_12,trial_13,trial_14,trial_15,trial_16,trial_17,trial_18,trial_19,trial_20,trial_21,trial_22,trial_23,trial_24,trial_25,trial_26,trial_27,trial_28,trial_29,trial_30,trial_31,trial_32,trial_33,trial_34,trial_35,trial_36,trial_37,trial_38,trial_39,trial_40,trial_41,trial_42,trial_43,trial_44,trial_45,trial_46,trial_47,trial_48,trial_49,trial_50,trial_51,trial_52,trial_53,trial_54,trial_55,trial_56,trial_57,trial_58,trial_59,trial_60,trial_61,trial_62,trial_63,trial_64,trial_65,trial_66,trial_67,trial_68,trial_69,trial_70,trial_71,trial_72,trial_73,trial_74,trial_75,trial_76,trial_77,trial_78,trial_79,trial_80,trial_81,trial_82,trial_83,trial_84,trial_85,trial_86,trial_87,trial_88,trial_89,trial_90,trial_91,trial_92,trial_93,trial_94,trial_95,trial_96,trial_97,trial_98,trial_99,trial_100
Borderline-SMOTE,Precision,0.9268717616371929,0.0017017406022316838,0.9122807017543859,0.9508196721311475,0.9122807017543859,0.9464285714285714,0.9344262295081968,0.9508196721311475,0.9649122807017544,0.9491525423728814,0.8166666666666667,0.9444444444444444,0.9354838709677419,0.9285714285714286,0.9636363636363636,0.9344262295081968,0.9508196721311475,0.9649122807017544,0.9491525423728814,0.8032786885245902,0.9272727272727272,0.9090909090909091,0.9285714285714286,0.9636363636363636,0.9193548387096774,0.9508196721311475,0.9649122807017544,0.9491525423728814,0.8166666666666667,0.9272727272727272,0.8928571428571429,0.9137931034482759,0.9642857142857143,0.9344262295081968,0.9508196721311475,0.9649122807017544,0.9491525423728814,0.8305084745762712,0.9444444444444444,0.9090909090909091,0.9298245614035088,0.9714285714285714,0.9344262295081968,0.9508196721311475,0.9649122807017544,0.9491525423728814,0.8166666666666667,0.9107142857142857,0.8928571428571429,0.9137931034482759,0.9714285714285714,0.9444444444444444,0.9508196721311475,0.9649122807017544,0.9491525423728814,0.8166666666666667,0.9272727272727272,0.9090909090909091,0.9137931034482759,0.9714285714285714,0.9444444444444444,0.9272727272727272,0.9649122807017544,0.9491525423728814,0.8166666666666667,0.9272727272727272,0.9259259259259259,0.9137931034482759,0.9714285714285714,0.9107142857142857,0.9272727272727272,0.9433962264150944,0.9491525423728814,0.8166666666666667,0.9444444444444444,0.9433962264150944,0.9298245614035088,0.9714285714285714,0.9444444444444444,0.9272727272727272,0.9433962264150944,0.9661016949152542,0.8166666666666667,0.9272727272727272,0.9090909090909091,0.9298245614035088,0.9714285714285714,0.9444444444444444,0.9272727272727272,0.9259259259259259,0.9661016949152542,0.8870967741935484,0.9272727272727272,0.9090909090909091,0.9298245614035088,0.9714285714285714,0.9444444444444444,0.9107142857142857,0.9433962264150944,0.9661016949152542,0.8870967741935484,0.8571428571428571
Borderline-SMOTE,F-measure,0.9562582257097358,0.0004971451104628027,0.9541284403669724,0.9666666666666667,0.9541284403669724,0.9549549549549549,0.9579831932773109,0.9747899159663865,0.9821428571428572,0.9655172413793103,0.8990825688073394,0.9622641509433962,0.9586776859504132,0.962962962962963,0.9636363636363636,0.9579831932773109,0.9747899159663865,0.9821428571428572,0.9655172413793103,0.8909090909090909,0.9532710280373831,0.9433962264150944,0.962962962962963,0.9636363636363636,0.95,0.9747899159663865,0.9821428571428572,0.9655172413793103,0.8990825688073394,0.9532710280373831,0.9345794392523364,0.9549549549549551,0.972972972972973,0.9579831932773109,0.9747899159663865,0.9821428571428572,0.9655172413793103,0.9074074074074074,0.9622641509433962,0.9433962264150944,0.9636363636363636,0.9784172661870504,0.9579831932773109,0.9747899159663865,0.9821428571428572,0.9655172413793103,0.8990825688073394,0.9444444444444444,0.9345794392523364,0.9549549549549551,0.9784172661870504,0.9622641509433962,0.9747899159663865,0.9821428571428572,0.9655172413793103,0.8990825688073394,0.9532710280373831,0.9433962264150944,0.9549549549549551,0.9784172661870504,0.9622641509433962,0.9622641509433962,0.9821428571428572,0.9655172413793103,0.8990825688073394,0.9532710280373831,0.9523809523809523,0.9549549549549551,0.9784172661870504,0.9444444444444444,0.9622641509433962,0.9615384615384616,0.9655172413793103,0.8990825688073394,0.9622641509433962,0.9615384615384616,0.9636363636363636,0.9784172661870504,0.9622641509433962,0.9622641509433962,0.9615384615384616,0.9827586206896551,0.8990825688073394,0.9532710280373831,0.9433962264150944,0.9636363636363636,0.9784172661870504,0.9622641509433962,0.9622641509433962,0.9523809523809523,0.9827586206896551,0.9243697478991597,0.9532710280373831,0.9433962264150944,0.9636363636363636,0.9784172661870504,0.9622641509433962,0.9532710280373832,0.9615384615384616,0.9827586206896551,0.9243697478991597,0.923076923076923
ADASYN,Accuracy,0.9452727272727273,0.0005910009182736455,0.9545454545454546,0.9636363636363636,0.9454545454545454,0.9454545454545454,0.9727272727272728,0.9636363636363636,0.9727272727272728,0.9454545454545454,0.8909090909090909,0.9545454545454546,0.9454545454545454,0.9636363636363636,0.9454545454545454,0.9727272727272728,0.9636363636363636,0.9727272727272728,0.9363636363636364,0.8727272727272727,0.9636363636363636,0.9363636363636364,0.9454545454545454,0.9454545454545454,0.9636363636363636,0.9545454545454546,0.9727272727272728,0.9363636363636364,0.8909090909090909,0.9636363636363636,0.9545454545454546,0.9363636363636364,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9727272727272728,0.9272727272727272,0.8818181818181818,0.9636363636363636,0.9545454545454546,0.9363636363636364,0.9363636363636364,0.9454545454545454,0.9636363636363636,0.9727272727272728,0.9454545454545454,0.8818181818181818,0.9636363636363636,0.9454545454545454,0.9363636363636364,0.9636363636363636,0.9454545454545454,0.9636363636363636,0.9636363636363636,0.9272727272727272,0.8727272727272727,0.9636363636363636,0.9454545454545454,0.9363636363636364,0.9636363636363636,0.9545454545454546,0.9363636363636364,0.9727272727272728,0.9363636363636364,0.8818181818181818,0.9636363636363636,0.9363636363636364,0.9363636363636364,0.9636363636363636,0.9545454545454546,0.9363636363636364,0.9545454545454546,0.9272727272727272,0.8818181818181818,0.9545454545454546,0.9272727272727272,0.9363636363636364,0.9545454545454546,0.9636363636363636,0.9363636363636364,0.9545454545454546,0.9636363636363636,0.8727272727272727,0.9727272727272728,0.9454545454545454,0.9363636363636364,0.9727272727272728,0.9454545454545454,0.9363636363636364,0.9545454545454546,0.9545454545454546,0.9363636363636364,0.9636363636363636,0.9545454545454546,0.9363636363636364,0.9727272727272728,0.9545454545454546,0.9363636363636364,0.9545454545454546,0.9636363636363636,0.9363636363636364,0.9181818181818182
ADASYN,Recall,0.987183949296892,0.00019557838291601383,1.0,0.9827586206896551,1.0,0.9814814814814815,0.9838709677419355,1.0,1.0,0.9836065573770492,1.0,0.9807692307692307,0.9655172413793104,1.0,0.9814814814814815,0.9838709677419355,1.0,1.0,0.9836065573770492,1.0,0.9807692307692307,0.9807692307692307,1.0,0.9814814814814815,0.967741935483871,0.9836065573770492,1.0,0.9836065573770492,1.0,0.9807692307692307,0.9807692307692307,1.0,0.9814814814814815,0.9516129032258065,1.0,1.0,0.9672131147540983,1.0,0.9807692307692307,0.9807692307692307,1.0,0.927536231884058,0.9516129032258065,1.0,1.0,0.9836065573770492,1.0,0.9807692307692307,0.9807692307692307,1.0,0.9710144927536232,0.9807692307692307,1.0,1.0,0.9672131147540983,1.0,0.9807692307692307,0.9807692307692307,1.0,0.9710144927536232,0.9807692307692307,1.0,1.0,0.9836065573770492,1.0,0.9807692307692307,0.9807692307692307,1.0,0.9710144927536232,0.9807692307692307,1.0,0.9818181818181818,0.9508196721311475,1.0,0.9807692307692307,0.9807692307692307,1.0,0.9565217391304348,0.9807692307692307,1.0,0.9818181818181818,1.0,1.0,1.0,0.9807692307692307,1.0,0.9855072463768116,1.0,1.0,0.9818181818181818,1.0,0.9827586206896551,0.9807692307692307,0.9807692307692307,1.0,0.9855072463768116,0.9807692307692307,1.0,0.9818181818181818,1.0,0.9827586206896551,1.0
ADASYN,Precision,0.9123212929816907,0.0022596573803896785,0.9152542372881356,0.95,0.8983050847457628,0.9137931034482759,0.9682539682539683,0.9384615384615385,0.95,0.9230769230769231,0.8032786885245902,0.9272727272727272,0.9333333333333333,0.9298245614035088,0.9137931034482759,0.9682539682539683,0.9384615384615385,0.95,0.9090909090909091,0.7777777777777778,0.9444444444444444,0.8947368421052632,0.8983050847457628,0.9137931034482759,0.967741935483871,0.9375,0.95,0.9090909090909091,0.8032786885245902,0.9444444444444444,0.9272727272727272,0.8870967741935484,0.9298245614035088,0.9672131147540983,0.9242424242424242,0.95,0.9076923076923077,0.7903225806451613,0.9444444444444444,0.9272727272727272,0.8870967741935484,0.9696969696969697,0.9516129032258065,0.9384615384615385,0.95,0.9230769230769231,0.7903225806451613,0.9444444444444444,0.9107142857142857,0.8870967741935484,0.9710144927536232,0.9107142857142857,0.9384615384615385,0.9344262295081968,0.9076923076923077,0.7777777777777778,0.9444444444444444,0.9107142857142857,0.8870967741935484,0.9710144927536232,0.9272727272727272,0.875,0.95,0.9090909090909091,0.7903225806451613,0.9444444444444444,0.8947368421052632,0.8870967741935484,0.9710144927536232,0.9272727272727272,0.875,0.9310344827586207,0.9206349206349206,0.7903225806451613,0.9272727272727272,0.8793103448275862,0.8870967741935484,0.9705882352941176,0.9444444444444444,0.875,0.9310344827586207,0.9322033898305084,0.7777777777777778,0.9454545454545454,0.9107142857142857,0.8870967741935484,0.9714285714285714,0.896551724137931,0.875,0.9310344827586207,0.9166666666666666,0.9047619047619048,0.9444444444444444,0.9272727272727272,0.8870967741935484,0.9714285714285714,0.9272727272727272,0.875,0.9310344827586207,0.9322033898305084,0.9047619047619048,0.8421052631578947
ADASYN,F-measure,0.9474041453804061,0.0006030277575249398,0.9557522123893806,0.9661016949152542,0.9464285714285715,0.9464285714285714,0.976,0.9682539682539683,0.9743589743589743,0.9523809523809524,0.8909090909090909,0.9532710280373831,0.9491525423728815,0.9636363636363636,0.9464285714285714,0.976,0.9682539682539683,0.9743589743589743,0.9448818897637795,0.8750000000000001,0.9622641509433962,0.9357798165137614,0.9464285714285715,0.9464285714285714,0.967741935483871,0.96,0.9743589743589743,0.9448818897637795,0.8909090909090909,0.9622641509433962,0.9532710280373831,0.9401709401709402,0.954954954954955,0.959349593495935,0.9606299212598425,0.9743589743589743,0.9365079365079365,0.8828828828828829,0.9622641509433962,0.9532710280373831,0.9401709401709402,0.9481481481481481,0.9516129032258065,0.9682539682539683,0.9743589743589743,0.9523809523809524,0.8828828828828829,0.9622641509433962,0.9444444444444444,0.9401709401709402,0.9710144927536232,0.9444444444444444,0.9682539682539683,0.9661016949152543,0.9365079365079365,0.8750000000000001,0.9622641509433962,0.9444444444444444,0.9401709401709402,0.9710144927536232,0.9532710280373831,0.9333333333333333,0.9743589743589743,0.9448818897637795,0.8828828828828829,0.9622641509433962,0.9357798165137614,0.9401709401709402,0.9710144927536232,0.9532710280373831,0.9333333333333333,0.9557522123893805,0.9354838709677418,0.8828828828828829,0.9532710280373831,0.9272727272727272,0.9401709401709402,0.9635036496350365,0.9622641509433962,0.9333333333333333,0.9557522123893805,0.9649122807017544,0.8750000000000001,0.9719626168224299,0.9444444444444444,0.9401709401709402,0.9784172661870504,0.9454545454545454,0.9333333333333333,0.9557522123893805,0.9565217391304348,0.9421487603305785,0.9622641509433962,0.9532710280373831,0.9401709401709402,0.9784172661870504,0.9532710280373831,0.9333333333333333,0.9557522123893805,0.9649122807017544,0.9421487603305785,0.9142857142857143
ROSE,Accuracy,0.9481818181818186,0.0004833458552466819,0.9636363636363636,0.9,0.9727272727272728,0.9181818181818182,0.9636363636363636,0.9636363636363636,0.9818181818181818,0.9454545454545454,0.9090909090909091,0.9454545454545454,0.9636363636363636,0.9818181818181818,0.9454545454545454,0.9636363636363636,0.9727272727272728,0.9727272727272728,0.9181818181818182,0.9272727272727272,0.9545454545454546,0.9545454545454546,0.9818181818181818,0.9454545454545454,0.9727272727272728,0.9727272727272728,0.9818181818181818,0.9,0.9090909090909091,0.9454545454545454,0.9545454545454546,0.9636363636363636,0.9363636363636364,0.9636363636363636,0.9818181818181818,0.990909090909091,0.9090909090909091,0.9272727272727272,0.9545454545454546,0.9545454545454546,0.9636363636363636,0.9363636363636364,0.9454545454545454,0.9545454545454546,0.9636363636363636,0.9454545454545454,0.9090909090909091,0.9636363636363636,0.9363636363636364,0.9545454545454546,0.9363636363636364,0.9636363636363636,0.9545454545454546,0.9727272727272728,0.9454545454545454,0.9090909090909091,0.9454545454545454,0.9272727272727272,0.9545454545454546,0.9272727272727272,0.9454545454545454,0.9636363636363636,0.9727272727272728,0.9454545454545454,0.9363636363636364,0.9545454545454546,0.9363636363636364,0.9636363636363636,0.9272727272727272,0.9636363636363636,0.9636363636363636,0.9454545454545454,0.9363636363636364,0.9090909090909091,0.9363636363636364,0.9454545454545454,0.9636363636363636,0.9636363636363636,0.9545454545454546,0.9636363636363636,0.9363636363636364,0.9727272727272728,0.9363636363636364,0.9545454545454546,0.9545454545454546,0.9454545454545454,0.9181818181818182,0.9545454545454546,0.9727272727272728,0.9454545454545454,0.9545454545454546,0.9090909090909091,0.9636363636363636,0.9454545454545454,0.9545454545454546,0.9090909090909091,0.9454545454545454,0.9636363636363636,0.9545454545454546,0.9727272727272728,0.8909090909090909,0.9
ROSE,Recall,0.9599836118899933,0.0012040235550576704,1.0,0.8983050847457628,0.9807692307692307,0.8909090909090909,0.9482758620689655,0.9827586206896551,1.0,0.9473684210526315,0.9795918367346939,0.9615384615384616,0.9830508474576272,1.0,0.9454545454545454,0.9310344827586207,0.9827586206896551,0.9636363636363636,0.9122807017543859,0.9795918367346939,0.9615384615384616,0.9607843137254902,1.0,0.9454545454545454,0.9482758620689655,0.9827586206896551,1.0,0.8771929824561403,1.0,0.9423076923076923,0.9803921568627451,0.9811320754716981,0.9272727272727272,0.9310344827586207,1.0,1.0,0.8947368421052632,0.9795918367346939,0.9615384615384616,0.9803921568627451,1.0,0.8985507246376812,0.9310344827586207,0.9655172413793104,0.9636363636363636,0.9473684210526315,1.0,0.9807692307692307,0.9607843137254902,0.9811320754716981,0.8985507246376812,0.9615384615384616,0.9655172413793104,0.9818181818181818,0.9473684210526315,1.0,0.9615384615384616,0.9411764705882353,1.0,0.8840579710144928,0.9230769230769231,0.9803921568627451,0.9818181818181818,0.9473684210526315,1.0,0.9807692307692307,0.9411764705882353,1.0,0.8840579710144928,0.9807692307692307,0.9803921568627451,0.9411764705882353,0.9298245614035088,1.0,0.9230769230769231,0.9411764705882353,1.0,0.9420289855072463,0.9615384615384616,0.9803921568627451,0.9411764705882353,0.9824561403508771,1.0,0.9615384615384616,0.9803921568627451,0.9811320754716981,0.8695652173913043,0.9615384615384616,1.0,0.9607843137254902,0.9649122807017544,0.9298245614035088,0.9807692307692307,0.9803921568627451,0.9811320754716981,0.855072463768116,0.9423076923076923,0.9803921568627451,0.9607843137254902,1.0,0.8947368421052632,0.9583333333333334
ROSE,Precision,0.9385929117343609,0.0015048455264384398,0.9285714285714286,0.9137931034482759,0.9622641509433962,0.9423076923076923,0.9821428571428571,0.95,0.9649122807017544,0.9473684210526315,0.8421052631578947,0.9259259259259259,0.9508196721311475,0.9629629629629629,0.9454545454545454,1.0,0.9661016949152542,0.9814814814814815,0.9285714285714286,0.8727272727272727,0.9433962264150944,0.9423076923076923,0.9629629629629629,0.9454545454545454,1.0,0.9661016949152542,0.9649122807017544,0.9259259259259259,0.8305084745762712,0.9423076923076923,0.9259259259259259,0.9454545454545454,0.9444444444444444,1.0,0.9666666666666667,0.9821428571428571,0.9272727272727272,0.8727272727272727,0.9433962264150944,0.9259259259259259,0.9298245614035088,1.0,0.9642857142857143,0.9491525423728814,0.9636363636363636,0.9473684210526315,0.8305084745762712,0.9444444444444444,0.9074074074074074,0.9285714285714286,1.0,0.9615384615384616,0.9491525423728814,0.9642857142857143,0.9473684210526315,0.8305084745762712,0.9259259259259259,0.9056603773584906,0.9137931034482759,1.0,0.96,0.9433962264150944,0.9642857142857143,0.9473684210526315,0.875,0.9272727272727272,0.9230769230769231,0.9298245614035088,1.0,0.9444444444444444,0.9433962264150944,0.9411764705882353,0.9464285714285714,0.8305084745762712,0.9411764705882353,0.9411764705882353,0.9298245614035088,1.0,0.9433962264150944,0.9433962264150944,0.9230769230769231,0.9655172413793104,0.875,0.9433962264150944,0.9259259259259259,0.9122807017543859,1.0,0.9433962264150944,0.9444444444444444,0.9245283018867925,0.9482758620689655,0.8983050847457628,0.9444444444444444,0.9090909090909091,0.9285714285714286,1.0,0.9423076923076923,0.9433962264150944,0.9423076923076923,0.95,0.8947368421052632,0.8363636363636363
ROSE,F-measure,0.9481921663902553,0.00047522310214950314,0.962962962962963,0.9059829059829059,0.9714285714285713,0.9158878504672897,0.9649122807017544,0.9661016949152542,0.9821428571428572,0.9473684210526315,0.9056603773584905,0.9433962264150944,0.9666666666666667,0.9811320754716981,0.9454545454545454,0.9642857142857143,0.9743589743589743,0.9724770642201834,0.9203539823008849,0.923076923076923,0.9523809523809524,0.9514563106796117,0.9811320754716981,0.9454545454545454,0.9734513274336283,0.9743589743589743,0.9821428571428572,0.9009009009009009,0.9074074074074074,0.9423076923076923,0.9523809523809523,0.9629629629629629,0.9357798165137615,0.9642857142857143,0.983050847457627,0.9909909909909909,0.9107142857142856,0.923076923076923,0.9523809523809524,0.9523809523809523,0.9636363636363636,0.9465648854961832,0.9473684210526316,0.9572649572649573,0.9636363636363636,0.9473684210526315,0.9074074074074074,0.9622641509433962,0.9333333333333333,0.9541284403669724,0.9465648854961832,0.9615384615384616,0.9572649572649573,0.972972972972973,0.9473684210526315,0.9074074074074074,0.9433962264150944,0.923076923076923,0.9549549549549551,0.9384615384615386,0.9411764705882353,0.9615384615384616,0.972972972972973,0.9473684210526315,0.9333333333333333,0.9532710280373831,0.9320388349514563,0.9636363636363636,0.9384615384615386,0.9622641509433962,0.9615384615384616,0.9411764705882353,0.9380530973451328,0.9074074074074074,0.9320388349514563,0.9411764705882353,0.9636363636363636,0.9701492537313433,0.9523809523809524,0.9615384615384616,0.9320388349514563,0.9739130434782608,0.9333333333333333,0.9523809523809524,0.9523809523809523,0.9454545454545454,0.9302325581395349,0.9523809523809524,0.9714285714285714,0.9423076923076923,0.9565217391304347,0.9137931034482759,0.9622641509433962,0.9433962264150944,0.9541284403669724,0.921875,0.9423076923076923,0.9615384615384616,0.9514563106796117,0.9743589743589743,0.8947368421052632,0.8932038834951457
